0,1301,1302,1303,1304,1305,1306,1307,1308,1309,1310,1311,1312,1313,1314,1315,1316,1317,1318,1319,1320,1321,1322,1323,1324,1325,1327,1328,1329,1330,1331,1332,1333,1334,1335,1391
1301,2,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,2,1,2,0,0,0,2,1,0,0,0,1,0,0,2,1,1,0
1302,0,NA,0,-1,2,0,2,0,1,0,2,0,1,1,2,2,2,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,2,0
1303,1,1,2,-1,1,0,1,0,1,0,1,1,0,2,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1
1304,0,1,1,NA,0,0,0,2,0,2,1,2,0,0,2,0,0,0,0,-1,-1,0,2,0,1,0,0,0,0,2,2,0,0,1,1
1305,1,2,0,0,NA,0,2,0,1,0,2,1,1,2,2,2,2,2,2,1,1,1,0,2,1,1,2,1,0,0,0,1,2,2,2
1306,0,0,0,-1,1,1,0,0,2,1,1,1,0,1,0,0,0,-1,-1,-1,1,0,-1,0,1,1,0,0,1,0,-1,-1,0,1,1
1307,-1,2,0,-2,2,0,2,-1,0,0,1,0,1,1,1,2,2,1,1,1,0,0,0,0,0,1,2,1,0,0,-1,0,2,-1,0
1308,1,0,0,2,-1,0,0,NA,0,2,1,1,1,1,0,0,0,-1,1,0,1,0,1,0,1,1,1,0,0,2,2,0,-1,1,1
1309,1,0,-1,-2,0,1,0,-1,NA,1,1,1,-1,1,0,1,0,0,0,0,2,0,-2,1,2,2,0,0,2,0,NA,0,0,0,1
1310,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1
1311,1,1,0,NA,0,NA,2,0,1,0,2,2,1,1,1,1,2,1,1,2,1,1,0,1,0,1,2,1,1,0,0,2,2,2,1
1312,1,0,1,0,1,2,0,1,2,2,2,NA,1,2,1,0,0,0,1,0,2,2,1,0,1,2,1,1,2,2,1,1,2,2,2
1313,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,-1,0,-1,0,0,0,0,1,-1,0,1,0,0,0,1
1314,1,1,2,0,1,0,1,0,1,0,1,2,0,NA,2,1,1,1,1,0,2,2,0,0,1,2,1,0,2,0,1,1,1,2,2
1315,1,2,1,-1,2,-1,2,0,1,0,2,1,1,2,NA,2,2,2,2,1,1,1,0,1,1,1,2,0,1,0,0,2,2,2,1
1316,1,2,0,-1,1,0,1,0,1,0,1,1,1,1,2,NA,2,1,2,1,1,1,0,0,1,1,1,0,1,1,0,2,1,2,1
1317,0,2,0,0,2,0,2,0,0,0,2,1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,1,2,2,0
1318,1,1,0,-1,2,0,1,0,1,0,1,1,1,1,1,1,1,2,2,2,1,0,1,1,1,0,0,0,0,0,0,0,2,1,1
1319,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,2,1,2,NA,2,0,1,0,2,1,0,1,0,1,0,0,2,2,2,1
1320,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0
1321,1,1,0,-2,1,2,0,-1,2,0,1,2,1,2,1,1,0,2,1,1,NA,2,-2,1,2,2,1,0,2,0,-1,1,0,0,2
1322,1,0,2,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,2,NA,NA,0,0,2,1,0,1,0,0,1,0,1,1
1323,0,0,0,2,0,0,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,2,2,0,0,0,2
1324,2,1,0,0,2,0,1,0,1,0,1,1,0,1,1,1,1,2,2,2,1,0,0,NA,1,1,1,0,1,1,0,1,1,1,1
1325,1,1,0,-2,1,1,0,-2,2,1,1,1,-1,1,2,2,-1,2,2,1,2,2,1,0,NA,2,1,1,2,1,1,1,2,2,1
1327,1,1,1,-1,0,1,0,0,2,-1,1,1,0,2,1,1,1,2,1,1,2,2,0,2,2,NA,1,0,2,0,0,1,1,1,1
1328,1,2,2,0,2,0,2,0,1,0,NA,1,2,2,2,2,2,1,2,1,1,1,-1,0,1,1,NA,1,0,0,0,1,2,2,0
1329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1330,1,1,-1,-2,0,1,0,-1,2,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,2,1,0,-1,NA,0,0,1,1,1,1
1331,1,0,1,2,0,0,0,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,2,0,0,1,1
1332,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,1,2,0,1,1,1,1,1,2,NA,1,1,1,1
1333,2,1,0,0,1,0,0,0,0,0,2,0,0,1,1,1,-1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1334,2,2,-1,-2,2,0,2,-1,1,0,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,0,2,2,2
1335,1,2,0,-1,1,0,2,0,1,0,2,2,0,2,2,2,2,2,2,1,1,2,0,1,1,1,2,0,2,0,1,2,2,NA,2
1391,0,0,1,-1,1,1,0,0,2,1,0,2,2,2,1,1,0,1,1,0,2,1,1,0,1,1,0,0,1,0,1,1,1,2,NA
