0,4301,4302,4303,4304,4305,4306,4307,4308,4309,4310,4311,4312,4313,4314,4315,4316,4317,4318,4319,4320,4321,4322,4323,4324,4325,4326,4327,4328,4329,4330,4331,4332,4333,4334
4301,0,2,2,2,0,2,1,2,0,2,2,1,2,0,2,2,1,1,2,2,1,0,1,0,0,0,-1,0,0,2,-1,0,0,2
4302,1,0,2,1,-2,0,0,1,-2,1,1,-2,1,0,1,2,0,0,1,1,1,-1,1,0,1,0,-1,-2,0,1,-2,1,-2,2
4303,2,2,0,1,0,1,1,1,0,1,1,1,1,0,1,2,2,1,2,2,1,2,1,2,2,1,1,0,1,2,0,1,0,2
4304,1,1,0,0,-1,2,0,1,-1,2,-1,-1,2,0,-1,2,2,1,0,0,2,-1,2,1,1,0,0,-1,-2,2,0,2,-1,1
4305,0,-1,0,1,1,2,0,0,1,0,0,2,-1,1,-1,-1,0,1,-1,-1,-1,0,1,0,0,1,0,0,0,0,2,1,0,-1
4306,1,0,0,2,-2,0,1,1,0,0,1,0,0,0,1,2,2,0,1,1,1,-1,1,1,0,0,-1,-1,2,1,0,1,0,0
4307,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,1,2,2,0,2,1,0,1,0,0,0,1,1,0,0,1
4308,1,1,1,1,-1,1,1,0,-1,2,2,0,1,0,2,1,2,0,1,1,1,0,0,1,0,0,0,-1,2,2,-1,0,-1,1
4309,0,-1,0,-1,1,1,1,0,0,0,1,0,-1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,2,2,0,0,0,1,0
4310,1,1,1,2,-1,1,1,2,-1,1,2,1,0,1,1,2,2,2,1,1,2,0,2,2,0,1,0,-1,0,1,-1,0,-1,1
4311,1,1,2,2,0,2,2,2,0,2,0,2,1,1,1,2,2,0,1,1,2,0,2,2,-1,1,-1,-1,1,1,-2,0,0,2
4312,0,0,0,0,0,1,2,1,0,1,2,0,0,2,0,0,1,2,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0
4313,2,1,0,1,0,1,1,1,0,0,1,0,0,0,2,2,0,1,1,1,1,0,1,1,0,0,0,0,0,2,0,1,0,0
4314,1,0,0,1,1,1,1,1,1,1,2,2,0,0,0,0,2,2,0,0,1,0,1,2,0,2,0,1,2,1,1,0,1,0
4315,2,1,1,0,-1,1,1,1,0,0,2,0,2,0,2,1,0,0,2,2,0,0,1,1,1,0,-1,0,-2,2,-1,1,-1,1
4316,1,2,2,2,-1,2,-2,1,0,1,2,0,2,0,-1,0,1,0,0,-2,2,0,1,1,1,0,0,-1,-1,1,0,2,0,2
4317,0,0,1,-1,2,2,2,2,0,1,-1,1,-1,1,-2,0,1,1,1,1,2,1,2,1,1,2,0,2,2,1,2,2,0,0
4318,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,0,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1
4319,2,2,2,1,-1,1,1,1,1,1,1,0,1,0,2,2,1,1,0,2,1,0,1,1,0,0,-1,-1,1,2,-1,-1,-1,1
4320,2,0,0,0,-1,1,-1,1,0,1,0,0,0,0,2,1,0,0,2,0,1,-1,1,0,0,0,-2,0,1,0,0,0,0,1
4321,1,1,0,2,-2,2,2,2,-1,2,2,0,2,0,0,2,2,2,0,0,0,0,2,0,0,0,-1,-1,0,2,-2,-1,-1,0
4322,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
4323,1,1,1,2,0,2,2,2,0,2,2,2,0,1,1,2,2,1,1,1,2,0,0,2,0,1,1,0,1,2,0,0,0,1
4324,0,0,0,1,1,1,1,1,1,1,2,1,-1,1,0,1,2,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
4325,1,1,2,1,0,1,0,1,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
4326,0,0,0,-1,-1,1,1,1,0,0,0,1,-1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,-1,0,0,0
4327,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,1,2,0,2,2,1,1,2,1,1
4328,0,0,0,-1,1,1,1,0,2,1,-1,1,-2,1,0,0,0,1,0,0,-1,0,1,1,0,2,1,0,1,-2,2,0,2,0
4329,1,1,1,-2,1,2,2,2,1,0,1,2,0,2,-2,1,2,2,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1
4330,2,2,2,2,-2,2,1,2,-1,1,2,1,2,1,2,2,1,0,2,2,1,0,1,1,2,-1,-1,-1,1,0,-1,-1,-1,2
4331,0,0,0,-1,2,-1,0,0,0,0,0,0,-2,0,0,0,0,0,-2,0,0,0,0,0,0,0,1,1,-2,-1,0,1,2,0
4332,2,2,1,1,1,1,1,1,0,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,2,0,1,2,1,0,1,2
4333,0,0,0,1,2,1,1,0,1,1,1,2,0,1,-1,-1,1,1,-1,0,0,1,0,1,0,1,0,2,1,0,2,1,0,0
4334,2,2,2,2,-2,1,1,1,-2,1,2,-1,2,-1,2,2,1,0,1,2,2,0,2,0,1,1,-1,-2,0,2,-2,1,0,0
